seller_id,promo_id,purchase_date,promo_name,total_price,price_deduction,price_after_promo
76,0,19/06/2022,NULL,128000,NULL,0
233,2,23/06/2022,GRATIS_ONGKIR,45800,5000,40800
233,2,23/06/2022,GRATIS_ONGKIR,45800,5000,40800
233,2,23/06/2022,GRATIS_ONGKIR,118000,5000,113000
126,2,21/06/2022,GRATIS_ONGKIR,135000,5000,130000
191,0,07/06/2022,NULL,327000,NULL,0
124,0,12/06/2022,NULL,129270,NULL,0
124,0,12/06/2022,NULL,85000,NULL,0
124,0,12/06/2022,NULL,125100,NULL,0
124,0,12/06/2022,NULL,125000,NULL,0
124,0,12/06/2022,NULL,160000,NULL,0
124,0,12/06/2022,NULL,95000,NULL,0
193,0,07/06/2022,NULL,199000,NULL,0
193,0,07/06/2022,NULL,199000,NULL,0
23,0,17/06/2022,NULL,3300040,NULL,0
14,0,24/06/2022,NULL,171000,NULL,0
14,0,24/06/2022,NULL,165000,NULL,0
148,2,23/06/2022,GRATIS_ONGKIR,581400,5000,576400
148,2,23/06/2022,GRATIS_ONGKIR,581400,5000,576400
92,0,18/06/2022,NULL,84690,NULL,0
92,0,18/06/2022,NULL,78790,NULL,0
25,0,23/06/2022,NULL,5491530,NULL,0
224,2,24/06/2022,GRATIS_ONGKIR,124000,5000,119000
224,2,24/06/2022,GRATIS_ONGKIR,152000,5000,147000
224,2,24/06/2022,GRATIS_ONGKIR,294840,5000,289840
224,2,24/06/2022,GRATIS_ONGKIR,270580,5000,265580
224,2,24/06/2022,GRATIS_ONGKIR,299300,5000,294300
224,2,24/06/2022,GRATIS_ONGKIR,337500,5000,332500
224,2,24/06/2022,GRATIS_ONGKIR,337500,5000,332500
224,2,24/06/2022,GRATIS_ONGKIR,217500,5000,212500
245,2,04/06/2022,GRATIS_ONGKIR,270200,5000,265200
224,2,13/06/2022,GRATIS_ONGKIR,62000,5000,57000
224,2,13/06/2022,GRATIS_ONGKIR,76000,5000,71000
224,2,13/06/2022,GRATIS_ONGKIR,147420,5000,142420
224,2,13/06/2022,GRATIS_ONGKIR,135290,5000,130290
224,2,13/06/2022,GRATIS_ONGKIR,149650,5000,144650
224,2,13/06/2022,GRATIS_ONGKIR,168750,5000,163750
224,2,13/06/2022,GRATIS_ONGKIR,168750,5000,163750
224,2,13/06/2022,GRATIS_ONGKIR,108750,5000,103750
123,2,12/06/2022,GRATIS_ONGKIR,199999,5000,194999
123,2,12/06/2022,GRATIS_ONGKIR,229999,5000,224999
123,2,12/06/2022,GRATIS_ONGKIR,199999,5000,194999
123,2,12/06/2022,GRATIS_ONGKIR,199999,5000,194999
123,2,12/06/2022,GRATIS_ONGKIR,199999,5000,194999
295,0,02/06/2022,NULL,240000,NULL,0
55,0,26/06/2022,NULL,5800,NULL,0
45,2,07/06/2022,GRATIS_ONGKIR,49000,5000,44000
25,2,02/06/2022,GRATIS_ONGKIR,5491530,5000,5486530
91,2,10/06/2022,GRATIS_ONGKIR,143700,5000,138700
237,2,16/06/2022,GRATIS_ONGKIR,81000,5000,76000
67,0,25/06/2022,NULL,125970,NULL,0
67,0,25/06/2022,NULL,125970,NULL,0
303,2,27/06/2022,GRATIS_ONGKIR,269425,5000,264425
112,0,07/06/2022,NULL,99000,NULL,0
297,0,07/06/2022,NULL,825000,NULL,0
62,0,13/06/2022,NULL,899900,NULL,0
62,0,13/06/2022,NULL,1099900,NULL,0
302,0,09/06/2022,NULL,36910,NULL,0
6,2,06/06/2022,GRATIS_ONGKIR,93000,5000,88000
6,2,06/06/2022,GRATIS_ONGKIR,129000,5000,124000
6,2,06/06/2022,GRATIS_ONGKIR,654000,5000,649000
6,2,06/06/2022,GRATIS_ONGKIR,89700,5000,84700
289,0,05/06/2022,NULL,48500,NULL,0
289,0,05/06/2022,NULL,36374,NULL,0
289,0,05/06/2022,NULL,37386,NULL,0
289,0,05/06/2022,NULL,24250,NULL,0
289,0,05/06/2022,NULL,26270,NULL,0
88,2,24/06/2022,GRATIS_ONGKIR,165000,5000,160000
88,2,24/06/2022,GRATIS_ONGKIR,165000,5000,160000
17,2,15/06/2022,GRATIS_ONGKIR,85500,5000,80500
17,2,15/06/2022,GRATIS_ONGKIR,91800,5000,86800
304,2,19/06/2022,GRATIS_ONGKIR,18400,5000,13400
194,2,07/06/2022,GRATIS_ONGKIR,30000,5000,25000
174,2,07/06/2022,GRATIS_ONGKIR,1950000,5000,1945000
174,2,07/06/2022,GRATIS_ONGKIR,2025000,5000,2020000
174,2,07/06/2022,GRATIS_ONGKIR,1950000,5000,1945000
231,2,02/06/2022,GRATIS_ONGKIR,267000,5000,262000
183,2,06/06/2022,GRATIS_ONGKIR,99999,5000,94999
246,0,07/06/2022,NULL,159000,NULL,0
246,0,07/06/2022,NULL,159000,NULL,0
246,0,07/06/2022,NULL,159000,NULL,0
161,2,15/06/2022,GRATIS_ONGKIR,129800,5000,124800
224,0,19/06/2022,NULL,124000,NULL,0
224,0,19/06/2022,NULL,152000,NULL,0
224,0,19/06/2022,NULL,294840,NULL,0
224,0,19/06/2022,NULL,270580,NULL,0
224,0,19/06/2022,NULL,299300,NULL,0
224,0,19/06/2022,NULL,337500,NULL,0
224,0,19/06/2022,NULL,337500,NULL,0
224,0,19/06/2022,NULL,217500,NULL,0
120,0,03/06/2022,NULL,389700,NULL,0
120,0,03/06/2022,NULL,569700,NULL,0
120,0,03/06/2022,NULL,359700,NULL,0
120,0,03/06/2022,NULL,449700,NULL,0
288,2,19/06/2022,GRATIS_ONGKIR,296907,5000,291907
133,2,06/06/2022,GRATIS_ONGKIR,450000,5000,445000
47,0,29/06/2022,NULL,104000,NULL,0
113,0,23/06/2022,NULL,142000,NULL,0
113,0,23/06/2022,NULL,155000,NULL,0
113,0,23/06/2022,NULL,155000,NULL,0
113,0,23/06/2022,NULL,358000,NULL,0
113,0,23/06/2022,NULL,138500,NULL,0
113,0,23/06/2022,NULL,132500,NULL,0
58,0,27/06/2022,NULL,898000,NULL,0
255,0,16/06/2022,NULL,567000,NULL,0
210,0,06/06/2022,NULL,75800,NULL,0
230,0,06/06/2022,NULL,76000,NULL,0
230,0,06/06/2022,NULL,45000,NULL,0
230,0,06/06/2022,NULL,120250,NULL,0
230,0,06/06/2022,NULL,103500,NULL,0
77,0,29/06/2022,NULL,880000,NULL,0
186,2,07/06/2022,GRATIS_ONGKIR,31500,5000,26500
186,2,07/06/2022,GRATIS_ONGKIR,40500,5000,35500
186,2,07/06/2022,GRATIS_ONGKIR,31500,5000,26500
101,2,02/06/2022,GRATIS_ONGKIR,1000,5000,-4000
10,0,12/06/2022,NULL,143664,NULL,0
10,0,12/06/2022,NULL,206664,NULL,0
10,0,12/06/2022,NULL,80664,NULL,0
10,0,12/06/2022,NULL,206664,NULL,0
258,2,30/06/2022,GRATIS_ONGKIR,77370,5000,72370
270,2,12/06/2022,GRATIS_ONGKIR,25000,5000,20000
124,0,29/06/2022,NULL,387810,NULL,0
124,0,29/06/2022,NULL,255000,NULL,0
124,0,29/06/2022,NULL,375300,NULL,0
124,0,29/06/2022,NULL,375000,NULL,0
124,0,29/06/2022,NULL,480000,NULL,0
124,0,29/06/2022,NULL,285000,NULL,0
252,2,01/06/2022,GRATIS_ONGKIR,10000,5000,5000
252,2,01/06/2022,GRATIS_ONGKIR,27000,5000,22000
252,2,01/06/2022,GRATIS_ONGKIR,32000,5000,27000
279,0,30/06/2022,NULL,70800,NULL,0
195,0,21/06/2022,NULL,50000,NULL,0
274,0,20/06/2022,NULL,81368,NULL,0
233,2,28/06/2022,GRATIS_ONGKIR,22900,5000,17900
233,2,28/06/2022,GRATIS_ONGKIR,22900,5000,17900
233,2,28/06/2022,GRATIS_ONGKIR,59000,5000,54000
93,2,30/06/2022,GRATIS_ONGKIR,3030000,5000,3025000
155,2,03/06/2022,GRATIS_ONGKIR,169000,5000,164000
314,2,10/06/2022,GRATIS_ONGKIR,115999,5000,110999
30,2,09/06/2022,GRATIS_ONGKIR,184500,5000,179500
185,2,07/06/2022,GRATIS_ONGKIR,130000,5000,125000
260,0,20/06/2022,NULL,19500,NULL,0
184,2,03/06/2022,GRATIS_ONGKIR,187200,5000,182200
184,2,03/06/2022,GRATIS_ONGKIR,209700,5000,204700
184,2,03/06/2022,GRATIS_ONGKIR,148500,5000,143500
133,2,06/06/2022,GRATIS_ONGKIR,300000,5000,295000
181,2,08/06/2022,GRATIS_ONGKIR,56900,5000,51900
181,2,08/06/2022,GRATIS_ONGKIR,56900,5000,51900
181,2,08/06/2022,GRATIS_ONGKIR,50500,5000,45500
74,2,05/06/2022,GRATIS_ONGKIR,477000,5000,472000
308,0,04/06/2022,NULL,65172,NULL,0
18,2,07/06/2022,GRATIS_ONGKIR,64000,5000,59000
18,2,07/06/2022,GRATIS_ONGKIR,94000,5000,89000
102,0,17/06/2022,NULL,119600,NULL,0
51,0,16/06/2022,NULL,465000,NULL,0
194,2,14/06/2022,GRATIS_ONGKIR,90000,5000,85000
296,0,17/06/2022,NULL,100029,NULL,0
296,0,17/06/2022,NULL,75780,NULL,0
272,0,20/06/2022,NULL,388500,NULL,0
272,0,20/06/2022,NULL,219000,NULL,0
275,2,09/06/2022,GRATIS_ONGKIR,49000,5000,44000
275,2,09/06/2022,GRATIS_ONGKIR,319200,5000,314200
77,0,22/06/2022,NULL,440000,NULL,0
18,0,21/06/2022,NULL,128000,NULL,0
18,0,21/06/2022,NULL,188000,NULL,0
64,0,18/06/2022,NULL,96000,NULL,0
64,0,18/06/2022,NULL,960000,NULL,0
64,0,18/06/2022,NULL,980000,NULL,0
64,0,18/06/2022,NULL,3398000,NULL,0
64,0,18/06/2022,NULL,214000,NULL,0
25,2,22/06/2022,GRATIS_ONGKIR,1830510,5000,1825510
215,0,24/06/2022,NULL,370000,NULL,0
28,2,27/06/2022,GRATIS_ONGKIR,26000,5000,21000
10,0,14/06/2022,NULL,47888,NULL,0
10,0,14/06/2022,NULL,68888,NULL,0
10,0,14/06/2022,NULL,26888,NULL,0
10,0,14/06/2022,NULL,68888,NULL,0
115,0,17/06/2022,NULL,76000,NULL,0
294,0,30/06/2022,NULL,550000,NULL,0
168,1,01/06/2022,AWAL_GAJIAN,229000,15000,214000
97,0,06/06/2022,NULL,200000,NULL,0
8,0,26/06/2022,NULL,195000,NULL,0
8,0,26/06/2022,NULL,270000,NULL,0
8,0,26/06/2022,NULL,170000,NULL,0
8,0,26/06/2022,NULL,158000,NULL,0
8,0,26/06/2022,NULL,207800,NULL,0
191,2,20/06/2022,GRATIS_ONGKIR,109000,5000,104000
243,2,14/06/2022,GRATIS_ONGKIR,59000,5000,54000
243,2,14/06/2022,GRATIS_ONGKIR,178322,5000,173322
316,0,08/06/2022,NULL,44900,NULL,0
17,0,01/06/2022,NULL,28500,NULL,0
17,0,01/06/2022,NULL,30600,NULL,0
165,2,12/06/2022,GRATIS_ONGKIR,718200,5000,713200
113,0,07/06/2022,NULL,142000,NULL,0
113,0,07/06/2022,NULL,155000,NULL,0
113,0,07/06/2022,NULL,155000,NULL,0
113,0,07/06/2022,NULL,358000,NULL,0
113,0,07/06/2022,NULL,138500,NULL,0
113,0,07/06/2022,NULL,132500,NULL,0
10,2,27/06/2022,GRATIS_ONGKIR,143664,5000,138664
10,2,27/06/2022,GRATIS_ONGKIR,206664,5000,201664
10,2,27/06/2022,GRATIS_ONGKIR,80664,5000,75664
10,2,27/06/2022,GRATIS_ONGKIR,206664,5000,201664
53,0,27/06/2022,NULL,159800,NULL,0
3,2,17/06/2022,GRATIS_ONGKIR,298000,5000,293000
3,2,17/06/2022,GRATIS_ONGKIR,330000,5000,325000
45,0,25/06/2022,NULL,73500,NULL,0
120,0,17/06/2022,NULL,259800,NULL,0
120,0,17/06/2022,NULL,379800,NULL,0
120,0,17/06/2022,NULL,239800,NULL,0
120,0,17/06/2022,NULL,299800,NULL,0
236,2,28/06/2022,GRATIS_ONGKIR,66900,5000,61900
41,0,03/06/2022,NULL,449000,NULL,0
84,2,07/06/2022,GRATIS_ONGKIR,1050,5000,-3950
124,0,13/06/2022,NULL,258540,NULL,0
124,0,13/06/2022,NULL,170000,NULL,0
124,0,13/06/2022,NULL,250200,NULL,0
124,0,13/06/2022,NULL,250000,NULL,0
124,0,13/06/2022,NULL,320000,NULL,0
124,0,13/06/2022,NULL,190000,NULL,0
290,2,16/06/2022,GRATIS_ONGKIR,46428,5000,41428
290,2,16/06/2022,GRATIS_ONGKIR,135140,5000,130140
290,2,16/06/2022,GRATIS_ONGKIR,78002,5000,73002
190,1,01/06/2022,AWAL_GAJIAN,138000,15000,123000
221,0,06/06/2022,NULL,375000,NULL,0
112,2,13/06/2022,GRATIS_ONGKIR,99000,5000,94000
293,0,13/06/2022,NULL,25000,NULL,0
168,2,27/06/2022,GRATIS_ONGKIR,229000,5000,224000
82,0,30/06/2022,NULL,23500,NULL,0
188,0,05/06/2022,NULL,300000,NULL,0
224,2,15/06/2022,GRATIS_ONGKIR,62000,5000,57000
224,2,15/06/2022,GRATIS_ONGKIR,76000,5000,71000
224,2,15/06/2022,GRATIS_ONGKIR,147420,5000,142420
224,2,15/06/2022,GRATIS_ONGKIR,135290,5000,130290
224,2,15/06/2022,GRATIS_ONGKIR,149650,5000,144650
224,2,15/06/2022,GRATIS_ONGKIR,168750,5000,163750
224,2,15/06/2022,GRATIS_ONGKIR,168750,5000,163750
224,2,15/06/2022,GRATIS_ONGKIR,108750,5000,103750
246,0,09/06/2022,NULL,53000,NULL,0
246,0,09/06/2022,NULL,53000,NULL,0
246,0,09/06/2022,NULL,53000,NULL,0
95,1,01/06/2022,AWAL_GAJIAN,256000,15000,241000
204,0,24/06/2022,NULL,57500,NULL,0
289,2,19/06/2022,GRATIS_ONGKIR,48500,5000,43500
289,2,19/06/2022,GRATIS_ONGKIR,36374,5000,31374
289,2,19/06/2022,GRATIS_ONGKIR,37386,5000,32386
289,2,19/06/2022,GRATIS_ONGKIR,24250,5000,19250
289,2,19/06/2022,GRATIS_ONGKIR,26270,5000,21270
270,2,22/06/2022,GRATIS_ONGKIR,50000,5000,45000
120,1,01/06/2022,AWAL_GAJIAN,259800,15000,244800
120,1,01/06/2022,AWAL_GAJIAN,379800,15000,364800
120,1,01/06/2022,AWAL_GAJIAN,239800,15000,224800
120,1,01/06/2022,AWAL_GAJIAN,299800,15000,284800
61,2,30/06/2022,GRATIS_ONGKIR,825000,5000,820000
108,2,06/06/2022,GRATIS_ONGKIR,909500,5000,904500
122,0,03/06/2022,NULL,639800,NULL,0
122,0,03/06/2022,NULL,399800,NULL,0
313,1,01/06/2022,AWAL_GAJIAN,58275,15000,43275
10,2,06/06/2022,GRATIS_ONGKIR,47888,5000,42888
10,2,06/06/2022,GRATIS_ONGKIR,68888,5000,63888
10,2,06/06/2022,GRATIS_ONGKIR,26888,5000,21888
10,2,06/06/2022,GRATIS_ONGKIR,68888,5000,63888
118,2,30/06/2022,GRATIS_ONGKIR,448000,5000,443000
118,2,30/06/2022,GRATIS_ONGKIR,300000,5000,295000
118,2,30/06/2022,GRATIS_ONGKIR,370000,5000,365000
212,2,14/06/2022,GRATIS_ONGKIR,282000,5000,277000
19,0,27/06/2022,NULL,299700,NULL,0
19,0,27/06/2022,NULL,196500,NULL,0
19,0,27/06/2022,NULL,224850,NULL,0
226,2,19/06/2022,GRATIS_ONGKIR,168300,5000,163300
226,2,19/06/2022,GRATIS_ONGKIR,78000,5000,73000
226,2,19/06/2022,GRATIS_ONGKIR,315000,5000,310000
226,2,19/06/2022,GRATIS_ONGKIR,315000,5000,310000
120,2,05/06/2022,GRATIS_ONGKIR,259800,5000,254800
120,2,05/06/2022,GRATIS_ONGKIR,379800,5000,374800
120,2,05/06/2022,GRATIS_ONGKIR,239800,5000,234800
120,2,05/06/2022,GRATIS_ONGKIR,299800,5000,294800
281,0,01/06/2022,NULL,112500,NULL,0
305,0,11/06/2022,NULL,93000,NULL,0
253,2,26/06/2022,GRATIS_ONGKIR,232500,5000,227500
58,0,29/06/2022,NULL,898000,NULL,0
258,0,21/06/2022,NULL,25790,NULL,0
8,0,25/06/2022,NULL,97500,NULL,0
8,0,25/06/2022,NULL,135000,NULL,0
8,0,25/06/2022,NULL,85000,NULL,0
8,0,25/06/2022,NULL,79000,NULL,0
8,0,25/06/2022,NULL,103900,NULL,0
224,2,28/06/2022,GRATIS_ONGKIR,124000,5000,119000
224,2,28/06/2022,GRATIS_ONGKIR,152000,5000,147000
224,2,28/06/2022,GRATIS_ONGKIR,294840,5000,289840
224,2,28/06/2022,GRATIS_ONGKIR,270580,5000,265580
224,2,28/06/2022,GRATIS_ONGKIR,299300,5000,294300
224,2,28/06/2022,GRATIS_ONGKIR,337500,5000,332500
224,2,28/06/2022,GRATIS_ONGKIR,337500,5000,332500
224,2,28/06/2022,GRATIS_ONGKIR,217500,5000,212500
138,2,14/06/2022,GRATIS_ONGKIR,129000,5000,124000
224,2,01/06/2022,GRATIS_ONGKIR,62000,5000,57000
224,2,01/06/2022,GRATIS_ONGKIR,76000,5000,71000
224,2,01/06/2022,GRATIS_ONGKIR,147420,5000,142420
224,2,01/06/2022,GRATIS_ONGKIR,135290,5000,130290
224,2,01/06/2022,GRATIS_ONGKIR,149650,5000,144650
224,2,01/06/2022,GRATIS_ONGKIR,168750,5000,163750
224,2,01/06/2022,GRATIS_ONGKIR,168750,5000,163750
224,2,01/06/2022,GRATIS_ONGKIR,108750,5000,103750
254,0,26/06/2022,NULL,145000,NULL,0
195,0,07/06/2022,NULL,100000,NULL,0
22,2,12/06/2022,GRATIS_ONGKIR,4347000,5000,4342000
205,0,29/06/2022,NULL,54815,NULL,0
102,0,01/06/2022,NULL,119600,NULL,0
59,0,29/06/2022,NULL,2920000,NULL,0
170,2,07/06/2022,GRATIS_ONGKIR,138000,5000,133000
41,2,04/06/2022,GRATIS_ONGKIR,898000,5000,893000
6,2,17/06/2022,GRATIS_ONGKIR,93000,5000,88000
6,2,17/06/2022,GRATIS_ONGKIR,129000,5000,124000
6,2,17/06/2022,GRATIS_ONGKIR,654000,5000,649000
6,2,17/06/2022,GRATIS_ONGKIR,89700,5000,84700
113,2,30/06/2022,GRATIS_ONGKIR,142000,5000,137000
113,2,30/06/2022,GRATIS_ONGKIR,155000,5000,150000
113,2,30/06/2022,GRATIS_ONGKIR,155000,5000,150000
113,2,30/06/2022,GRATIS_ONGKIR,358000,5000,353000
113,2,30/06/2022,GRATIS_ONGKIR,138500,5000,133500
113,2,30/06/2022,GRATIS_ONGKIR,132500,5000,127500
17,2,12/06/2022,GRATIS_ONGKIR,28500,5000,23500
17,2,12/06/2022,GRATIS_ONGKIR,30600,5000,25600
224,2,19/06/2022,GRATIS_ONGKIR,124000,5000,119000
224,2,19/06/2022,GRATIS_ONGKIR,152000,5000,147000
224,2,19/06/2022,GRATIS_ONGKIR,294840,5000,289840
224,2,19/06/2022,GRATIS_ONGKIR,270580,5000,265580
224,2,19/06/2022,GRATIS_ONGKIR,299300,5000,294300
224,2,19/06/2022,GRATIS_ONGKIR,337500,5000,332500
224,2,19/06/2022,GRATIS_ONGKIR,337500,5000,332500
224,2,19/06/2022,GRATIS_ONGKIR,217500,5000,212500
45,0,02/06/2022,NULL,73500,NULL,0
124,0,05/06/2022,NULL,129270,NULL,0
124,0,05/06/2022,NULL,85000,NULL,0
124,0,05/06/2022,NULL,125100,NULL,0
124,0,05/06/2022,NULL,125000,NULL,0
124,0,05/06/2022,NULL,160000,NULL,0
124,0,05/06/2022,NULL,95000,NULL,0
124,0,21/06/2022,NULL,387810,NULL,0
124,0,21/06/2022,NULL,255000,NULL,0
124,0,21/06/2022,NULL,375300,NULL,0
124,0,21/06/2022,NULL,375000,NULL,0
124,0,21/06/2022,NULL,480000,NULL,0
124,0,21/06/2022,NULL,285000,NULL,0
63,2,11/06/2022,GRATIS_ONGKIR,36800,5000,31800
47,0,06/06/2022,NULL,208000,NULL,0
118,0,26/06/2022,NULL,224000,NULL,0
118,0,26/06/2022,NULL,150000,NULL,0
118,0,26/06/2022,NULL,185000,NULL,0
154,2,13/06/2022,GRATIS_ONGKIR,450000,5000,445000
234,2,20/06/2022,GRATIS_ONGKIR,154440,5000,149440
234,2,20/06/2022,GRATIS_ONGKIR,88920,5000,83920
135,2,08/06/2022,GRATIS_ONGKIR,89000,5000,84000
284,0,02/06/2022,NULL,739500,NULL,0
284,0,02/06/2022,NULL,279000,NULL,0
284,0,02/06/2022,NULL,217500,NULL,0
284,0,02/06/2022,NULL,835500,NULL,0
284,0,02/06/2022,NULL,156000,NULL,0
186,2,02/06/2022,GRATIS_ONGKIR,63000,5000,58000
186,2,02/06/2022,GRATIS_ONGKIR,81000,5000,76000
186,2,02/06/2022,GRATIS_ONGKIR,63000,5000,58000
181,2,07/06/2022,GRATIS_ONGKIR,113800,5000,108800
181,2,07/06/2022,GRATIS_ONGKIR,113800,5000,108800
181,2,07/06/2022,GRATIS_ONGKIR,101000,5000,96000
127,0,06/06/2022,NULL,260000,NULL,0
173,1,01/06/2022,AWAL_GAJIAN,125000,15000,110000
289,2,20/06/2022,GRATIS_ONGKIR,24250,5000,19250
289,2,20/06/2022,GRATIS_ONGKIR,18187,5000,13187
289,2,20/06/2022,GRATIS_ONGKIR,18693,5000,13693
289,2,20/06/2022,GRATIS_ONGKIR,12125,5000,7125
289,2,20/06/2022,GRATIS_ONGKIR,13135,5000,8135
40,2,22/06/2022,GRATIS_ONGKIR,480000,5000,475000
238,0,21/06/2022,NULL,77250,NULL,0
6,0,25/06/2022,NULL,31000,NULL,0
6,0,25/06/2022,NULL,43000,NULL,0
6,0,25/06/2022,NULL,218000,NULL,0
6,0,25/06/2022,NULL,29900,NULL,0
71,2,22/06/2022,GRATIS_ONGKIR,800000,5000,795000
36,0,03/06/2022,NULL,89700,NULL,0
164,2,11/06/2022,GRATIS_ONGKIR,359700,5000,354700
141,2,23/06/2022,GRATIS_ONGKIR,217500,5000,212500
141,2,23/06/2022,GRATIS_ONGKIR,181500,5000,176500
220,0,24/06/2022,NULL,84000,NULL,0
227,2,29/06/2022,GRATIS_ONGKIR,81180,5000,76180
227,2,29/06/2022,GRATIS_ONGKIR,72680,5000,67680
227,2,29/06/2022,GRATIS_ONGKIR,72680,5000,67680
227,2,29/06/2022,GRATIS_ONGKIR,131120,5000,126120
227,2,29/06/2022,GRATIS_ONGKIR,72680,5000,67680
31,2,28/06/2022,GRATIS_ONGKIR,69600,5000,64600
211,0,07/06/2022,NULL,180000,NULL,0
6,2,11/06/2022,GRATIS_ONGKIR,31000,5000,26000
6,2,11/06/2022,GRATIS_ONGKIR,43000,5000,38000
6,2,11/06/2022,GRATIS_ONGKIR,218000,5000,213000
6,2,11/06/2022,GRATIS_ONGKIR,29900,5000,24900
122,2,19/06/2022,GRATIS_ONGKIR,959700,5000,954700
122,2,19/06/2022,GRATIS_ONGKIR,599700,5000,594700
275,0,14/06/2022,NULL,24500,NULL,0
275,0,14/06/2022,NULL,159600,NULL,0
308,0,24/06/2022,NULL,21724,NULL,0
168,2,05/06/2022,GRATIS_ONGKIR,687000,5000,682000
87,2,30/06/2022,GRATIS_ONGKIR,370000,5000,365000
64,2,04/06/2022,GRATIS_ONGKIR,96000,5000,91000
64,2,04/06/2022,GRATIS_ONGKIR,960000,5000,955000
64,2,04/06/2022,GRATIS_ONGKIR,980000,5000,975000
64,2,04/06/2022,GRATIS_ONGKIR,3398000,5000,3393000
64,2,04/06/2022,GRATIS_ONGKIR,214000,5000,209000
13,0,06/06/2022,NULL,2830000,NULL,0
13,0,06/06/2022,NULL,3318000,NULL,0
13,0,06/06/2022,NULL,2878000,NULL,0
215,0,25/06/2022,NULL,370000,NULL,0
178,0,21/06/2022,NULL,195000,NULL,0
178,0,21/06/2022,NULL,195000,NULL,0
181,2,09/06/2022,GRATIS_ONGKIR,113800,5000,108800
181,2,09/06/2022,GRATIS_ONGKIR,113800,5000,108800
181,2,09/06/2022,GRATIS_ONGKIR,101000,5000,96000
197,0,27/06/2022,NULL,197000,NULL,0
197,0,27/06/2022,NULL,149600,NULL,0
279,2,09/06/2022,GRATIS_ONGKIR,141600,5000,136600
197,0,12/06/2022,NULL,197000,NULL,0
197,0,12/06/2022,NULL,149600,NULL,0
176,0,14/06/2022,NULL,162500,NULL,0
222,0,24/06/2022,NULL,170050,NULL,0
75,0,25/06/2022,NULL,2050000,NULL,0
318,0,15/06/2022,NULL,175000,NULL,0
141,2,09/06/2022,GRATIS_ONGKIR,145000,5000,140000
141,2,09/06/2022,GRATIS_ONGKIR,121000,5000,116000
75,0,29/06/2022,NULL,2050000,NULL,0
13,0,19/06/2022,NULL,4245000,NULL,0
13,0,19/06/2022,NULL,4977000,NULL,0
13,0,19/06/2022,NULL,4317000,NULL,0
19,2,24/06/2022,GRATIS_ONGKIR,299700,5000,294700
19,2,24/06/2022,GRATIS_ONGKIR,196500,5000,191500
19,2,24/06/2022,GRATIS_ONGKIR,224850,5000,219850
85,2,27/06/2022,GRATIS_ONGKIR,7100000,5000,7095000
93,2,10/06/2022,GRATIS_ONGKIR,3030000,5000,3025000
120,0,28/06/2022,NULL,389700,NULL,0
120,0,28/06/2022,NULL,569700,NULL,0
120,0,28/06/2022,NULL,359700,NULL,0
120,0,28/06/2022,NULL,449700,NULL,0
111,2,28/06/2022,GRATIS_ONGKIR,110000,5000,105000
184,0,10/06/2022,NULL,62400,NULL,0
184,0,10/06/2022,NULL,69900,NULL,0
184,0,10/06/2022,NULL,49500,NULL,0
149,2,28/06/2022,GRATIS_ONGKIR,119000,5000,114000
64,0,08/06/2022,NULL,96000,NULL,0
64,0,08/06/2022,NULL,960000,NULL,0
64,0,08/06/2022,NULL,980000,NULL,0
64,0,08/06/2022,NULL,3398000,NULL,0
64,0,08/06/2022,NULL,214000,NULL,0
284,0,17/06/2022,NULL,493000,NULL,0
284,0,17/06/2022,NULL,186000,NULL,0
284,0,17/06/2022,NULL,145000,NULL,0
284,0,17/06/2022,NULL,557000,NULL,0
284,0,17/06/2022,NULL,104000,NULL,0
187,0,29/06/2022,NULL,297000,NULL,0
124,0,09/06/2022,NULL,129270,NULL,0
124,0,09/06/2022,NULL,85000,NULL,0
124,0,09/06/2022,NULL,125100,NULL,0
124,0,09/06/2022,NULL,125000,NULL,0
124,0,09/06/2022,NULL,160000,NULL,0
124,0,09/06/2022,NULL,95000,NULL,0
225,2,23/06/2022,GRATIS_ONGKIR,297000,5000,292000
225,2,23/06/2022,GRATIS_ONGKIR,297000,5000,292000
225,2,23/06/2022,GRATIS_ONGKIR,197100,5000,192100
197,0,19/06/2022,NULL,295500,NULL,0
197,0,19/06/2022,NULL,224400,NULL,0
208,2,19/06/2022,GRATIS_ONGKIR,75900,5000,70900
146,0,08/06/2022,NULL,165500,NULL,0
207,0,11/06/2022,NULL,300000,NULL,0
113,2,14/06/2022,GRATIS_ONGKIR,284000,5000,279000
113,2,14/06/2022,GRATIS_ONGKIR,310000,5000,305000
113,2,14/06/2022,GRATIS_ONGKIR,310000,5000,305000
113,2,14/06/2022,GRATIS_ONGKIR,716000,5000,711000
113,2,14/06/2022,GRATIS_ONGKIR,277000,5000,272000
113,2,14/06/2022,GRATIS_ONGKIR,265000,5000,260000
307,2,29/06/2022,GRATIS_ONGKIR,73998,5000,68998
284,0,17/06/2022,NULL,739500,NULL,0
284,0,17/06/2022,NULL,279000,NULL,0
284,0,17/06/2022,NULL,217500,NULL,0
284,0,17/06/2022,NULL,835500,NULL,0
284,0,17/06/2022,NULL,156000,NULL,0
224,2,14/06/2022,GRATIS_ONGKIR,62000,5000,57000
224,2,14/06/2022,GRATIS_ONGKIR,76000,5000,71000
224,2,14/06/2022,GRATIS_ONGKIR,147420,5000,142420
224,2,14/06/2022,GRATIS_ONGKIR,135290,5000,130290
